filename,class_id,x_center,y_center,width,height,class_label
ppe_0746_jpg.rf.8d75c498931a3e95e8a5195e31237680.txt,10,0.275,0.25625,0.1,0.325,person
ppe_0746_jpg.rf.8d75c498931a3e95e8a5195e31237680.txt,10,0.3734375,0.23515625,0.121875,0.3671875,person
ppe_0746_jpg.rf.8d75c498931a3e95e8a5195e31237680.txt,10,0.46796875,0.209375,0.1828125,0.41875,person
ppe_0746_jpg.rf.8d75c498931a3e95e8a5195e31237680.txt,7,0.39296875,0.1046875,0.0640625,0.0875,helmet
ppe_0746_jpg.rf.8d75c498931a3e95e8a5195e31237680.txt,13,0.63203125,0.1296875,0.1453125,0.259375,safety vest
ppe_0746_jpg.rf.8d75c498931a3e95e8a5195e31237680.txt,10,0.6421875,0.171875,0.165625,0.34375,person
ppe_0746_jpg.rf.8d75c498931a3e95e8a5195e31237680.txt,10,0.28125,0.709375,0.228125,0.58125,person
ppe_0746_jpg.rf.8d75c498931a3e95e8a5195e31237680.txt,10,0.515625,0.709375,0.0875,0.58125,person
ppe_0746_jpg.rf.8d75c498931a3e95e8a5195e31237680.txt,13,0.275,0.5078125,0.178125,0.178125,safety vest
ppe_0746_jpg.rf.8d75c498931a3e95e8a5195e31237680.txt,13,0.53046875,0.528125,0.0578125,0.21875,safety vest
ppe_0746_jpg.rf.8d75c498931a3e95e8a5195e31237680.txt,7,0.89140625,0.49296875,0.1359375,0.1234375,helmet
ppe_0746_jpg.rf.8d75c498931a3e95e8a5195e31237680.txt,7,0.69375,0.55625,0.1,0.103125,helmet
ppe_0746_jpg.rf.8d75c498931a3e95e8a5195e31237680.txt,7,0.77890625,0.62265625,0.1703125,0.1640625,helmet
ppe_0746_jpg.rf.8d75c498931a3e95e8a5195e31237680.txt,10,0.684375,0.753125,0.1625,0.49375,person
ppe_0746_jpg.rf.8d75c498931a3e95e8a5195e31237680.txt,10,0.78828125,0.76875,0.2359375,0.4625,person
ppe_0746_jpg.rf.8d75c498931a3e95e8a5195e31237680.txt,10,0.9015625,0.709375,0.196875,0.58125,person
ppe_0746_jpg.rf.8d75c498931a3e95e8a5195e31237680.txt,10,0.9859375,0.709375,0.028125,0.58125,person
Image_014986_jpg.rf.3ae5bba96cb6ab6786b655625dc75569.txt,18,0.5046875,0.490625,0.775,0.759375,van
pt-label_550_jpg.rf.5aa1072f7e576c0de160ecadbfa8a542.txt,10,0.27265625,0.57421875,0.2046875,0.7390625,person
pt-label_550_jpg.rf.5aa1072f7e576c0de160ecadbfa8a542.txt,10,0.5578125,0.59375,0.196875,0.690625,person
pt-label_550_jpg.rf.5aa1072f7e576c0de160ecadbfa8a542.txt,10,0.78203125,0.5609375,0.2046875,0.721875,person
pt-label_550_jpg.rf.5aa1072f7e576c0de160ecadbfa8a542.txt,10,0.421875,0.375,0.084375,0.284375,person
-01-16-3-1-3-1-282_jpg.rf.de726806964013c6df859393db3f9e5e.txt,10,0.20234375,0.63046875,0.2203125,0.7359375,person
-01-16-3-1-3-1-282_jpg.rf.de726806964013c6df859393db3f9e5e.txt,10,0.29921875,0.47890625,0.1390625,0.6296875,person
-01-16-3-1-3-1-282_jpg.rf.de726806964013c6df859393db3f9e5e.txt,6,0.34375,0.55,0.03125,0.084375,gloves
-01-16-3-1-3-1-282_jpg.rf.de726806964013c6df859393db3f9e5e.txt,2,0.82421875,0.74921875,0.0578125,0.0609375,cardboard box
-01-16-3-1-3-1-282_jpg.rf.de726806964013c6df859393db3f9e5e.txt,2,0.65234375,0.5953125,0.1203125,0.28125,cardboard box
-01-16-3-1-3-1-282_jpg.rf.de726806964013c6df859393db3f9e5e.txt,10,0.5265625,0.24453125,0.053125,0.2578125,person
-01-16-3-1-3-1-282_jpg.rf.de726806964013c6df859393db3f9e5e.txt,2,0.31640625,0.16796875,0.0515625,0.0421875,cardboard box
-01-16-3-1-3-1-282_jpg.rf.de726806964013c6df859393db3f9e5e.txt,2,0.75234375,0.63359375,0.0421875,0.0890625,cardboard box
-01-16-3-1-3-1-282_jpg.rf.de726806964013c6df859393db3f9e5e.txt,2,0.22265625,0.33125,0.0359375,0.04375,cardboard box
img_1324_jpg.rf.d1a7b4e017191f712f10a4e3a7a4889f.txt,19,0.528125,0.47265625,0.809375,0.3484375,wood pallet
1583416122-7375638_jpg.rf.ac21bdfdb2b3c134d84c8f2bd73e788e.txt,19,0.75,0.49140625,0.04375,0.0421875,wood pallet
1583416122-7375638_jpg.rf.ac21bdfdb2b3c134d84c8f2bd73e788e.txt,19,0.67421875,0.4984375,0.1078125,0.059375,wood pallet
1583416122-7375638_jpg.rf.ac21bdfdb2b3c134d84c8f2bd73e788e.txt,19,0.60703125,0.5015625,0.0453125,0.034375,wood pallet
1583416122-7375638_jpg.rf.ac21bdfdb2b3c134d84c8f2bd73e788e.txt,19,0.5484375,0.525,0.071875,0.046875,wood pallet
1583416122-7375638_jpg.rf.ac21bdfdb2b3c134d84c8f2bd73e788e.txt,19,0.46015625,0.5375,0.1046875,0.071875,wood pallet
1583416122-7375638_jpg.rf.ac21bdfdb2b3c134d84c8f2bd73e788e.txt,19,0.35078125,0.56640625,0.1296875,0.0734375,wood pallet
1583416122-7375638_jpg.rf.ac21bdfdb2b3c134d84c8f2bd73e788e.txt,19,0.2109375,0.6015625,0.16875,0.0875,wood pallet
1583416122-7375638_jpg.rf.ac21bdfdb2b3c134d84c8f2bd73e788e.txt,19,0.06875,0.6390625,0.134375,0.071875,wood pallet
Forklift_429_jpg.rf.05173eb7073123172bffabb3aee0433a.txt,4,0.6296875,0.415625,0.178125,0.575,forklift
4004353016950-01_N95-2592x1944_scaledTo640x480bilinear_png_jpg.rf.52231f717dff3a14673a1db3dc4f62c1.txt,0,0.50546875,0.49765625,0.2390625,0.4171875,barcode
image_78_jpg.rf.f1419b34af1e2661e20134cba7b651f2.txt,10,0.3671875,0.553125,0.04375,0.215625,person
image_78_jpg.rf.f1419b34af1e2661e20134cba7b651f2.txt,10,0.4625,0.53828125,0.04375,0.2265625,person
image_78_jpg.rf.f1419b34af1e2661e20134cba7b651f2.txt,10,0.40546875,0.4984375,0.0296875,0.0875,person
image_78_jpg.rf.f1419b34af1e2661e20134cba7b651f2.txt,4,0.87109375,0.49140625,0.1109375,0.3515625,forklift
traffic-light-289-_jpg.rf.5fbaf9d1882b3486c8bd293cfb05d024.txt,16,0.615625,0.509375,0.165625,0.065625,traffic light
larangan-masuk-bagi-kendaraan-bermotor-dan-tidak-bermotor-40-_jpg.rf.2f7b4a523a06e62c1a430171d5f6f177.txt,12,0.56484375,0.40234375,0.2921875,0.3328125,road sign
larangan-masuk-bagi-kendaraan-bermotor-dan-tidak-bermotor-40-_jpg.rf.2f7b4a523a06e62c1a430171d5f6f177.txt,12,0.32890625,0.065625,0.1390625,0.128125,road sign
larangan-masuk-bagi-kendaraan-bermotor-dan-tidak-bermotor-40-_jpg.rf.2f7b4a523a06e62c1a430171d5f6f177.txt,12,0.27421875,0.33984375,0.5484375,0.2359375,road sign
OIP2M7JPWL9D_jpg.rf.4db61b26c1efe27bd57040c28d2a3345.txt,18,0.49296875,0.51484375,0.9015625,0.8515625,van
traffic-light-653-_jpg.rf.9754d8f95c8200dc3c4d56c03c50e3eb.txt,16,0.82421875,0.9078125,0.0265625,0.065625,traffic light
1AEZE4X07JV6_jpg.rf.e65d9739970ca7fec50b199a82f9d4d1.txt,3,0.5,0.62890625,1.0,0.6828125,fire
cut_12153785-CH-1-20220526152542-aa_136_jpg.rf.34f0e13ba846eefa702ff5292d4c18cd.txt,4,0.44140625,0.2875,0.0984375,0.19375,forklift
cut_12153785-CH-1-20220526152542-aa_136_jpg.rf.34f0e13ba846eefa702ff5292d4c18cd.txt,10,0.5328125,0.34375,0.021875,0.165625,person
IMG_20220329_224920_BURST5_jpg.rf.306bf069ddc533e775efe0ddc028cf23.txt,15,0.56015625,0.46484375,0.6078125,0.4234375,traffic cone
net-11214-_jpg.rf.f44b524e3735d0d4857e0d3d18881f71.txt,2,0.284375,0.28515625,0.09375,0.2140625,cardboard box
net-11214-_jpg.rf.f44b524e3735d0d4857e0d3d18881f71.txt,2,0.365625,0.2859375,0.0875,0.203125,cardboard box
net-11214-_jpg.rf.f44b524e3735d0d4857e0d3d18881f71.txt,2,0.44375,0.28671875,0.08125,0.2109375,cardboard box
net-11214-_jpg.rf.f44b524e3735d0d4857e0d3d18881f71.txt,2,0.52109375,0.296875,0.0796875,0.209375,cardboard box
net-11214-_jpg.rf.f44b524e3735d0d4857e0d3d18881f71.txt,2,0.60078125,0.2984375,0.0890625,0.215625,cardboard box
net-11214-_jpg.rf.f44b524e3735d0d4857e0d3d18881f71.txt,2,0.5953125,0.4953125,0.084375,0.178125,cardboard box
net-11214-_jpg.rf.f44b524e3735d0d4857e0d3d18881f71.txt,2,0.5171875,0.49140625,0.078125,0.1890625,cardboard box
net-11214-_jpg.rf.f44b524e3735d0d4857e0d3d18881f71.txt,2,0.440625,0.48828125,0.078125,0.1828125,cardboard box
net-11214-_jpg.rf.f44b524e3735d0d4857e0d3d18881f71.txt,2,0.3640625,0.4875,0.078125,0.184375,cardboard box
net-11214-_jpg.rf.f44b524e3735d0d4857e0d3d18881f71.txt,2,0.28046875,0.48515625,0.0859375,0.1796875,cardboard box
net-11214-_jpg.rf.f44b524e3735d0d4857e0d3d18881f71.txt,2,0.2828125,0.66640625,0.08125,0.1796875,cardboard box
net-11214-_jpg.rf.f44b524e3735d0d4857e0d3d18881f71.txt,2,0.36171875,0.6671875,0.0765625,0.178125,cardboard box
net-11214-_jpg.rf.f44b524e3735d0d4857e0d3d18881f71.txt,2,0.43828125,0.66484375,0.0765625,0.1671875,cardboard box
net-11214-_jpg.rf.f44b524e3735d0d4857e0d3d18881f71.txt,2,0.51328125,0.67109375,0.0765625,0.1734375,cardboard box
net-11214-_jpg.rf.f44b524e3735d0d4857e0d3d18881f71.txt,2,0.59140625,0.67890625,0.0828125,0.1765625,cardboard box
net-11214-_jpg.rf.f44b524e3735d0d4857e0d3d18881f71.txt,2,0.58515625,0.8484375,0.0796875,0.16875,cardboard box
net-11214-_jpg.rf.f44b524e3735d0d4857e0d3d18881f71.txt,2,0.5125,0.84140625,0.075,0.1703125,cardboard box
net-11214-_jpg.rf.f44b524e3735d0d4857e0d3d18881f71.txt,2,0.43828125,0.8390625,0.0765625,0.16875,cardboard box
net-11214-_jpg.rf.f44b524e3735d0d4857e0d3d18881f71.txt,2,0.3625,0.83984375,0.075,0.1640625,cardboard box
net-11214-_jpg.rf.f44b524e3735d0d4857e0d3d18881f71.txt,2,0.28671875,0.84296875,0.0796875,0.1640625,cardboard box
fire29_mp4-112_jpg.rf.ee369734ae05087c774520453f80f4e5.txt,14,0.48125,0.0875,0.153125,0.15,smoke
Image_013433_jpg.rf.f8d1f531b446972c395c676b94d34f33.txt,17,0.5109375,0.66953125,0.73125,0.6609375,truck
IMG-20221020-WA0130_jpg.rf.59234bef3a11e4eeba9e9bac9ca10163.txt,6,0.40546875,0.625,0.5765625,0.75,gloves
Image_013463_jpg.rf.48a4d9ba01408bc744ff53380b9ed361.txt,17,0.4671875,0.43984375,0.59375,0.5828125,truck
net-1605-_jpg.rf.ccee9923167245db864c2475464f1770.txt,2,0.9640625,0.70625,0.071875,0.3625,cardboard box
net-1605-_jpg.rf.ccee9923167245db864c2475464f1770.txt,2,0.8859375,0.66796875,0.096875,0.3234375,cardboard box
net-1605-_jpg.rf.ccee9923167245db864c2475464f1770.txt,2,0.8125,0.63671875,0.05625,0.2828125,cardboard box
net-1605-_jpg.rf.ccee9923167245db864c2475464f1770.txt,2,0.88671875,0.34140625,0.2265625,0.3640625,cardboard box
net-1605-_jpg.rf.ccee9923167245db864c2475464f1770.txt,2,0.88203125,0.8625,0.2359375,0.275,cardboard box
net-1605-_jpg.rf.ccee9923167245db864c2475464f1770.txt,2,0.95390625,0.09765625,0.0921875,0.1953125,cardboard box
net-1605-_jpg.rf.ccee9923167245db864c2475464f1770.txt,2,0.8765625,0.1171875,0.078125,0.234375,cardboard box
net-1605-_jpg.rf.ccee9923167245db864c2475464f1770.txt,2,0.81171875,0.1296875,0.0484375,0.259375,cardboard box
net-1605-_jpg.rf.ccee9923167245db864c2475464f1770.txt,2,0.61328125,0.07578125,0.3453125,0.1515625,cardboard box
net-1605-_jpg.rf.ccee9923167245db864c2475464f1770.txt,2,0.7,0.2078125,0.175,0.128125,cardboard box
net-1605-_jpg.rf.ccee9923167245db864c2475464f1770.txt,2,0.525,0.1890625,0.18125,0.14375,cardboard box
net-1605-_jpg.rf.ccee9923167245db864c2475464f1770.txt,2,0.61015625,0.37890625,0.3390625,0.2453125,cardboard box
net-1605-_jpg.rf.ccee9923167245db864c2475464f1770.txt,2,0.7,0.6171875,0.140625,0.2375,cardboard box
net-1605-_jpg.rf.ccee9923167245db864c2475464f1770.txt,2,0.58203125,0.61953125,0.1078125,0.2421875,cardboard box
net-1605-_jpg.rf.ccee9923167245db864c2475464f1770.txt,2,0.48125,0.61640625,0.10625,0.2453125,cardboard box
net-1605-_jpg.rf.ccee9923167245db864c2475464f1770.txt,2,0.59296875,0.8203125,0.3171875,0.275,cardboard box
net-1605-_jpg.rf.ccee9923167245db864c2475464f1770.txt,2,0.23828125,0.1296875,0.3765625,0.259375,cardboard box
net-1605-_jpg.rf.ccee9923167245db864c2475464f1770.txt,2,0.165625,0.38671875,0.33125,0.2453125,cardboard box
net-1605-_jpg.rf.ccee9923167245db864c2475464f1770.txt,2,0.3828125,0.3828125,0.103125,0.2375,cardboard box
net-1605-_jpg.rf.ccee9923167245db864c2475464f1770.txt,2,0.25,0.62265625,0.35625,0.2421875,cardboard box
net-1605-_jpg.rf.ccee9923167245db864c2475464f1770.txt,2,0.0390625,0.6359375,0.078125,0.24375,cardboard box
net-1605-_jpg.rf.ccee9923167245db864c2475464f1770.txt,2,0.165625,0.86640625,0.33125,0.2515625,cardboard box
net-1605-_jpg.rf.ccee9923167245db864c2475464f1770.txt,2,0.375,0.84375,0.103125,0.221875,cardboard box
net-1605-_jpg.rf.ccee9923167245db864c2475464f1770.txt,2,0.6828125,0.96015625,0.103125,0.0703125,cardboard box
net-1605-_jpg.rf.ccee9923167245db864c2475464f1770.txt,2,0.57109375,0.96796875,0.0953125,0.0578125,cardboard box
net-1605-_jpg.rf.ccee9923167245db864c2475464f1770.txt,2,0.31484375,0.975,0.2390625,0.05,cardboard box
net-1605-_jpg.rf.ccee9923167245db864c2475464f1770.txt,2,0.4796875,0.97578125,0.084375,0.0484375,cardboard box
net-1605-_jpg.rf.ccee9923167245db864c2475464f1770.txt,2,0.09921875,0.975,0.1828125,0.04375,cardboard box
pic-3-1_jpg.rf.67fb94ceee53a5d35b5d5f6dac11f03b.txt,5,0.33515625,0.15703125,0.1265625,0.1296875,freight container
traffic-light-92-_jpg.rf.77b778eb8bf113b53f5c6a6d21bc5dd1.txt,16,0.52734375,0.49921875,0.2171875,0.5765625,traffic light
traffic-light-92-_jpg.rf.77b778eb8bf113b53f5c6a6d21bc5dd1.txt,2,0.16875,0.625,0.021875,0.046875,cardboard box
traffic-light-92-_jpg.rf.77b778eb8bf113b53f5c6a6d21bc5dd1.txt,2,0.171875,0.71640625,0.028125,0.1609375,cardboard box
fire23_mp4-1460_jpg.rf.3d078a9ba7a22fc6b68b9614c66b5d2d.txt,14,0.190625,0.52578125,0.046875,0.0921875,smoke
image_339_jpg.rf.617975de76e635eabc2e1b9e3b971a41.txt,4,0.58125,0.64765625,0.15625,0.3453125,forklift
0063f473e6a877a8_jpg.rf.e7d0e1f7b1955b10f57dd961e141c136.txt,10,0.46953125,0.584375,0.4421875,0.440625,person
trucks_408_jpg.rf.9c72b2efe81b349eabca595945fc0dd2.txt,17,0.51484375,0.540625,0.9265625,0.521875,truck
2626287-4855_jpg.rf.aaab40f1ef92941b14892b492b701714.txt,19,0.10703125,0.69296875,0.1828125,0.1578125,wood pallet
2626287-4855_jpg.rf.aaab40f1ef92941b14892b492b701714.txt,19,0.871875,0.6859375,0.165625,0.165625,wood pallet
2626287-4855_jpg.rf.aaab40f1ef92941b14892b492b701714.txt,19,0.23828125,0.61875,0.0796875,0.09375,wood pallet
2626287-4855_jpg.rf.aaab40f1ef92941b14892b492b701714.txt,19,0.7625,0.61640625,0.096875,0.0890625,wood pallet
2626287-4855_jpg.rf.aaab40f1ef92941b14892b492b701714.txt,19,0.29921875,0.58203125,0.0484375,0.0609375,wood pallet
2626287-4855_jpg.rf.aaab40f1ef92941b14892b492b701714.txt,19,0.68984375,0.5875,0.0421875,0.059375,wood pallet
0001914_jpg.rf.d0fbff733f15118d17d5e9f5a627eb73.txt,19,0.4359375,0.50390625,0.79375,0.5453125,wood pallet
7529484295_jpg.rf.bdacba28693bb119ac2c683d59c22a9d.txt,18,0.48671875,0.51875,0.8640625,0.925,van
006392_jpg.rf.3a33de65ed46c2942b6773a89a479e24.txt,1,0.51015625,0.66640625,0.7890625,0.5296875,car
2023-03-28-16-02-51_summary_EXIT-bag_front_camera_4_jpeg_jpg.rf.abc807419ddb658da171eaab69768eab.txt,4,0.02109375,0.40546875,0.0390625,0.2359375,forklift
data_33_jpg.rf.0c3c49085a4ff391527cd80886b02234.txt,4,0.50078125,0.76328125,0.3046875,0.4734375,forklift
data_33_jpg.rf.0c3c49085a4ff391527cd80886b02234.txt,10,0.5484375,0.58515625,0.053125,0.2140625,person
data_33_jpg.rf.0c3c49085a4ff391527cd80886b02234.txt,10,0.496875,0.765625,0.090625,0.21875,person
data_33_jpg.rf.0c3c49085a4ff391527cd80886b02234.txt,10,0.1109375,0.5046875,0.046875,0.165625,person
28_jpg.rf.89be9cb055419f9e89c2bcb3a8617e64.txt,1,0.48984375,0.6359375,0.8171875,0.596875,car
net-11566-_jpg.rf.553ab7a8843dea6178e3849ca429f5f3.txt,2,0.26484375,0.32578125,0.4328125,0.3328125,cardboard box
net-11566-_jpg.rf.553ab7a8843dea6178e3849ca429f5f3.txt,2,0.70078125,0.3125,0.4390625,0.340625,cardboard box
net-11566-_jpg.rf.553ab7a8843dea6178e3849ca429f5f3.txt,2,0.69375,0.62734375,0.4125,0.2953125,cardboard box
net-11566-_jpg.rf.553ab7a8843dea6178e3849ca429f5f3.txt,2,0.27578125,0.63203125,0.4078125,0.2953125,cardboard box
net-11566-_jpg.rf.553ab7a8843dea6178e3849ca429f5f3.txt,2,0.31171875,0.88671875,0.4140625,0.2171875,cardboard box
net-11566-_jpg.rf.553ab7a8843dea6178e3849ca429f5f3.txt,2,0.7390625,0.8484375,0.425,0.296875,cardboard box
net-11566-_jpg.rf.553ab7a8843dea6178e3849ca429f5f3.txt,2,0.9390625,0.09609375,0.11875,0.1921875,cardboard box
net-11566-_jpg.rf.553ab7a8843dea6178e3849ca429f5f3.txt,2,0.98046875,0.33984375,0.0359375,0.3015625,cardboard box
net-11566-_jpg.rf.553ab7a8843dea6178e3849ca429f5f3.txt,2,0.94375,0.3296875,0.071875,0.278125,cardboard box
net-11566-_jpg.rf.553ab7a8843dea6178e3849ca429f5f3.txt,2,0.978125,0.63828125,0.040625,0.2921875,cardboard box
net-11566-_jpg.rf.553ab7a8843dea6178e3849ca429f5f3.txt,2,0.9453125,0.58203125,0.1,0.2828125,cardboard box
net-11566-_jpg.rf.553ab7a8843dea6178e3849ca429f5f3.txt,2,0.96640625,0.8703125,0.0609375,0.253125,cardboard box
r222_jpg.rf.31fb00234f5511eb797a24496bf5a18b.txt,13,0.31796875,0.55859375,0.4578125,0.6421875,safety vest
r222_jpg.rf.31fb00234f5511eb797a24496bf5a18b.txt,13,0.7328125,0.62421875,0.4625,0.6609375,safety vest
video13_22350_jpg.rf.47785307cd33cc8a7f5ef068e64cc7b3.txt,4,0.5484375,0.3265625,0.090625,0.246875,forklift
Frame_No2346_video_18_jpg.rf.92574ae35f67a601bfb9d6c89c02172d.txt,3,0.38515625,0.29296875,0.1171875,0.1921875,fire
Frame_No2346_video_18_jpg.rf.92574ae35f67a601bfb9d6c89c02172d.txt,14,0.41328125,0.10625,0.1078125,0.19375,smoke
Frame_No2346_video_18_jpg.rf.92574ae35f67a601bfb9d6c89c02172d.txt,14,0.55625,0.24609375,0.1625,0.4546875,smoke
ppe_0711_jpg.rf.68d9710ea30651ed441a93084602cdf4.txt,10,0.3578125,0.08125,0.134375,0.1625,person
ppe_0711_jpg.rf.68d9710ea30651ed441a93084602cdf4.txt,7,0.30546875,0.01875,0.0390625,0.0375,helmet
ppe_0711_jpg.rf.68d9710ea30651ed441a93084602cdf4.txt,7,0.64453125,0.28828125,0.0890625,0.0953125,helmet
ppe_0711_jpg.rf.68d9710ea30651ed441a93084602cdf4.txt,7,0.7484375,0.37734375,0.1,0.0828125,helmet
ppe_0711_jpg.rf.68d9710ea30651ed441a93084602cdf4.txt,10,0.06484375,0.70859375,0.1296875,0.5796875,person
ppe_0711_jpg.rf.68d9710ea30651ed441a93084602cdf4.txt,10,0.16328125,0.65546875,0.1453125,0.4734375,person
ppe_0711_jpg.rf.68d9710ea30651ed441a93084602cdf4.txt,10,0.228125,0.590625,0.075,0.34375,person
ppe_0711_jpg.rf.68d9710ea30651ed441a93084602cdf4.txt,10,0.909375,0.7109375,0.18125,0.578125,person
ppe_0711_jpg.rf.68d9710ea30651ed441a93084602cdf4.txt,7,0.990625,0.5078125,0.01875,0.171875,helmet
google_0045_16_11zon_jpeg_jpg.rf.e25515d1460c9451931dd38dd53d3a7b.txt,10,0.784375,0.6734375,0.178125,0.496875,person
google_0045_16_11zon_jpeg_jpg.rf.e25515d1460c9451931dd38dd53d3a7b.txt,10,0.59453125,0.4703125,0.1828125,0.496875,person
google_0045_16_11zon_jpeg_jpg.rf.e25515d1460c9451931dd38dd53d3a7b.txt,6,0.62265625,0.69375,0.0359375,0.06875,gloves
Image_015107_jpg.rf.93f47bd0b3d1d36089554af555b7c655.txt,18,0.5390625,0.384375,0.721875,0.76875,van
traffic-light-562-_jpg.rf.16d8ac3d0ea86e5ae78b8750ed57d648.txt,16,0.51953125,0.49765625,0.4453125,0.2484375,traffic light
fire5_mp4-45_jpg.rf.7f5e55219367b1d693a1c96b88f4edb3.txt,3,0.3203125,0.6640625,0.378125,0.309375,fire
4009803067216-01_N95-2592x1944_scaledTo640x480bilinear_jpg.rf.7e42ae40cb95364c66d24a1935dd5abd.txt,0,0.52421875,0.47578125,0.2984375,0.2859375,barcode
X1301M7WYHN4_jpg.rf.99e7dc5aae56c13c93a839e1fe14f237.txt,10,0.51328125,0.3921875,0.0859375,0.1875,person
X1301M7WYHN4_jpg.rf.99e7dc5aae56c13c93a839e1fe14f237.txt,4,0.653125,0.48125,0.63125,0.49375,forklift
bak-2Btruk-2Bwarna-2Bkuning-2Bmerah-4_jpg.rf.056b4d8283ba29071c3780bf7881b78d.txt,17,0.56015625,0.46640625,0.6078125,0.7796875,truck
fire23_mp4-1181_jpg.rf.97f468f95f69caf30e39c74875c53402.txt,14,0.20625,0.52890625,0.071875,0.0890625,smoke
part2_000096_jpg.rf.6586a6f3210a70c84d3d3b1c08ecdbad.txt,7,0.21953125,0.209375,0.4390625,0.35625,helmet
part2_000096_jpg.rf.6586a6f3210a70c84d3d3b1c08ecdbad.txt,10,0.21953125,0.35625,0.4390625,0.6875,person
part2_000096_jpg.rf.6586a6f3210a70c84d3d3b1c08ecdbad.txt,10,0.88828125,0.346875,0.1484375,0.378125,person
part2_000096_jpg.rf.6586a6f3210a70c84d3d3b1c08ecdbad.txt,10,0.96484375,0.428125,0.0703125,0.521875,person
part2_000096_jpg.rf.6586a6f3210a70c84d3d3b1c08ecdbad.txt,10,0.21953125,0.85,0.4390625,0.3,person
part2_000096_jpg.rf.6586a6f3210a70c84d3d3b1c08ecdbad.txt,10,0.2390625,0.85,0.4,0.3,person
fire22_mp4-2067_jpg.rf.5adc819ccb82e44d7ce34e68212bb731.txt,14,0.659375,0.30390625,0.328125,0.3234375,smoke
van474_jpg.rf.d8a9d9d8d70a065d3dc63b594f6b291d.txt,18,0.503125,0.5109375,0.73125,0.440625,van
yt085_jpg.rf.62f45f0ba31b1a9f3f792304e483aa17.txt,6,0.46484375,0.63515625,0.3890625,0.2734375,gloves
FIRE-2059-_jpg.rf.b0bd7541c13d67cc96437f40663255f8.txt,3,0.60390625,0.8015625,0.0796875,0.046875,fire
FIRE-2059-_jpg.rf.b0bd7541c13d67cc96437f40663255f8.txt,3,0.13046875,0.9015625,0.2140625,0.19375,fire
FIRE-2059-_jpg.rf.b0bd7541c13d67cc96437f40663255f8.txt,3,0.3796875,0.52109375,0.06875,0.3921875,fire
FIRE-2059-_jpg.rf.b0bd7541c13d67cc96437f40663255f8.txt,3,0.58125,0.50859375,0.046875,0.4296875,fire
FIRE-2059-_jpg.rf.b0bd7541c13d67cc96437f40663255f8.txt,3,0.584375,0.96171875,0.028125,0.0296875,fire
FIRE-2059-_jpg.rf.b0bd7541c13d67cc96437f40663255f8.txt,3,0.83515625,0.371875,0.3296875,0.7125,fire
FIRE-2059-_jpg.rf.b0bd7541c13d67cc96437f40663255f8.txt,3,0.440625,0.8984375,0.025,0.03125,fire
FIRE-2059-_jpg.rf.b0bd7541c13d67cc96437f40663255f8.txt,3,0.68671875,0.43203125,0.0328125,0.5296875,fire
FIRE-2059-_jpg.rf.b0bd7541c13d67cc96437f40663255f8.txt,3,0.11640625,0.7609375,0.1609375,0.403125,fire
FIRE-2059-_jpg.rf.b0bd7541c13d67cc96437f40663255f8.txt,3,0.30078125,0.58359375,0.1234375,0.2328125,fire
FIRE-2059-_jpg.rf.b0bd7541c13d67cc96437f40663255f8.txt,3,0.89609375,0.84453125,0.2015625,0.2015625,fire
FIRE-2059-_jpg.rf.b0bd7541c13d67cc96437f40663255f8.txt,3,0.4234375,0.91640625,0.30625,0.1671875,fire
779_jpg.rf.6e7be0a3734c0a996aa9d782f4832cf5.txt,10,0.440625,0.5640625,0.0125,0.10625,person
779_jpg.rf.6e7be0a3734c0a996aa9d782f4832cf5.txt,10,0.35546875,0.56953125,0.0203125,0.0859375,person
779_jpg.rf.6e7be0a3734c0a996aa9d782f4832cf5.txt,10,0.40078125,0.5734375,0.0140625,0.090625,person
779_jpg.rf.6e7be0a3734c0a996aa9d782f4832cf5.txt,10,0.1125,0.60625,0.0375,0.146875,person
779_jpg.rf.6e7be0a3734c0a996aa9d782f4832cf5.txt,10,0.98046875,0.6140625,0.0390625,0.253125,person
traffic-light-437-_jpg.rf.4870b99cb856a2ae4a962e05c46482a3.txt,12,0.63515625,0.6078125,0.1421875,0.075,road sign
traffic-light-437-_jpg.rf.4870b99cb856a2ae4a962e05c46482a3.txt,12,0.06015625,0.53203125,0.0640625,0.1203125,road sign
traffic-light-437-_jpg.rf.4870b99cb856a2ae4a962e05c46482a3.txt,12,0.0109375,0.50078125,0.021875,0.0921875,road sign
traffic-light-437-_jpg.rf.4870b99cb856a2ae4a962e05c46482a3.txt,12,0.1390625,0.33671875,0.0375,0.1421875,road sign
pt-label_2341_jpg.rf.b3eae4513d85175f5a9abe954681fb13.txt,18,0.49609375,0.4875,0.6703125,0.709375,van
fe64277a355adbc1_jpg.rf.572cae21154414c1a2e3f33e6131d5a6.txt,10,0.89296875,0.39609375,0.0078125,0.0140625,person
fe64277a355adbc1_jpg.rf.572cae21154414c1a2e3f33e6131d5a6.txt,10,0.91171875,0.3984375,0.0078125,0.0125,person
fe64277a355adbc1_jpg.rf.572cae21154414c1a2e3f33e6131d5a6.txt,1,0.79296875,0.41171875,0.0234375,0.0328125,car
fe64277a355adbc1_jpg.rf.572cae21154414c1a2e3f33e6131d5a6.txt,1,0.846875,0.415625,0.0375,0.05,car
fe64277a355adbc1_jpg.rf.572cae21154414c1a2e3f33e6131d5a6.txt,1,0.77421875,0.421875,0.0359375,0.04375,car
